Package name,Reviewer name,Review,Rating
com.paprbit.dcoder,Ranjit Kumar Yadav,Yeah its very useful for creating programs on your phone.,4
com.paprbit.dcoder,_____waswa,"Used it in the past when i was starting out,really cool",5
com.paprbit.dcoder,Rahat Rahman,Nice app!!!,5
com.paprbit.dcoder,SpecialBee YT,I try to upload images but the images isn't showing nevertheless it's a wonderful app,4
com.paprbit.dcoder,Jtb Skiilaashii,Best so far,5
com.paprbit.dcoder,Ravi Kumar M,Best to code in mobile phone,5
com.paprbit.dcoder,Khytron,"Really good to show off your projects. It really motivates me to keep going when one of my project got on trending. Truly a masterpiece, also I'm only on mobile and it feels like I'm coding on my laptop. But one thing that you can do to make the app better is to make the app load a bit faster when generating output, or maybe its because of my device. Anyways you guys deserve a 5 stars.",5
com.paprbit.dcoder,Mohamed Aslam,"Css isn't working?? How to link?? <link rel=""stylesheet"" href=""index.css> isn't working. help",2
com.paprbit.dcoder,4L0- Pavani Latha,Useful application!.,5
com.paprbit.dcoder,Aiswarya Sajeev,Good app..but sometimes output is getting wrong,4
com.paprbit.dcoder,Dharamchandra Maurya,Very good app for coading,5
com.paprbit.dcoder,「lucky」,easy to use and flexible,5
com.paprbit.dcoder,pratik madavi,Very nice,3
com.paprbit.dcoder,Ayush Ranjan,If you do not have a laptop then do not worry Decoder is there.,5
com.paprbit.dcoder,Ruthvik,Awesome app.,5
com.paprbit.dcoder,Shantanu Naik,"Very good app , i like it.",5
com.paprbit.dcoder,mnlkimu,Excellent functioning by the app,5
com.paprbit.dcoder,klon3,Annoying sign up begging,1
com.paprbit.dcoder,PALLAVI WAGHMARE,This app is very helpful for new programmers . Almost all program are run in this application,5
com.paprbit.dcoder,Dhananjay Patange,So nice 🙂 app thank you very much...,5
com.paprbit.dcoder,Soham Chakraborti,"Scrolling horizontal while coding is a bit hard, but except for that, this app is great",4
com.paprbit.dcoder,Sherkhan The legend,"Best great amazing app for beginners , I will definitely recommend Dcoder />",5
com.paprbit.dcoder,Look Here Madam,luv it,5
com.paprbit.dcoder,John Paul Rios,Its looks good can change coding but does it really actual works to put rewrite codes to make it work.,5
com.paprbit.dcoder,Yasin,Not opening at all,1
com.paprbit.dcoder,Rahul Medok,"This app makes me horny. Thank You ,!!",5
com.paprbit.dcoder,Bali Reddy Allu,Good,5
com.paprbit.dcoder,Awful Gamer,I'm stuck in the log in page and i can't use it also a lot of things are paid and i dont have that much money to buy them. the log in page inputs overlay on eachother for some reason when i go to my device home and come back. pleasefix this bug developer.,2
com.paprbit.dcoder,Ricardo Muñoz,Desinstalndo en 3...2.....1.....,1
com.paprbit.dcoder,captain america,Waow çok güzel ve hızlı ♥,5
com.paprbit.dcoder,Varun Patil,Very nice aap,5
com.paprbit.dcoder,xiodcrlx,not possible to try anything without registration,2
com.paprbit.dcoder,Arman,Amazing,5
com.paprbit.dcoder,Shankhadeep Das,It's great,5
com.paprbit.dcoder,Dihan Md,Nice app for coding..,5
com.paprbit.dcoder,Sarah Landry,"This app is awesome as someone beginning to learn to code. However, either I'm not coding my images right or there is no way for me to code them into the websites I'm building... Tried Google, but this app isn't big on Google search...",4
com.paprbit.dcoder,Sonia Devi,nice aap for all programing but I am using only for c and java 💯🤗🤗🤗🤗🤗🤗💕💕💕💕💕💕💕💕💕💕💕💕💕,5
com.paprbit.dcoder,Cadu lanzi,the amount of login you need to do sometimes bothers. But the app is very fast and intuitive.,5
com.paprbit.dcoder,Mohamed Qasim,"Easy and useful, also can be used on many devices 🤩",5
com.paprbit.dcoder,Jaini Srinivas,Super,5
com.paprbit.dcoder,Jeffrey Solomon,Exceptional app,5
com.paprbit.dcoder,BHANU PRAKASH JHA,Just owesome,5
com.paprbit.dcoder,Shahriar Rifat,"By far, the best compiler and IDE for android.",5
com.paprbit.dcoder,Visca Afram Gyebi,"A very nice app! My little problem though, can you make it accept inputs please? Like in c++, 'cin'",4
com.paprbit.dcoder,Mohan Meena,UI is very clean and user-friendly. Great app to write code from multiple devices and transfer code. One problem :- is dev chat many People just spam their public file links and ask for stars.,5
com.paprbit.dcoder,Akash Gupta,thank you so so much ....!,5
com.paprbit.dcoder,Ankit Trivedi,Ads are more it could be less,5
com.paprbit.dcoder,Pranav Yelikar,Добрый 👍,4
com.paprbit.dcoder,Adrian,"Caraca, deixa eu usar o editor offline pelo menos, tenho que estar conectado a internet o tempo todo até para escrever código, tirando isso só elogios",3
com.paprbit.dcoder,Pranathi Srungavarapu,User friendly,5
com.paprbit.dcoder,As-silm Yusuf,Nice,5
com.paprbit.dcoder,Dadasaheb Raut,It is really good no any problem in this app i learn all frentend web developer,5
com.paprbit.dcoder,Blank [¡] Trex,2 star for smoothness and IDE. The major problem was to sign in and register. You should add a skip button so that if we don't have to sign in then we can pass that page by simply skipping. Second problem was the installation of the screen to load the environment.,2
com.paprbit.dcoder,Sushil G Dikondwar,"Great app, its like everything under one roof. Easy and fast compilation. Easy to use, beautiful and clean UI. Best Compiler/IDE available on Playstore. Highly Recommending. Happy coding!😊",5
com.paprbit.dcoder,AWAIS AHMED SHEIKH,Great ap for writing code in mobile. I i using it for Python and it worked great. Very minimal design and user-friendly interface. Highly recommended.,4
com.paprbit.dcoder,nasim ansari,Awesom,5
com.paprbit.dcoder,Genesis Banao,"The bugs.When im registering, there's a critical bug that mix with another word and why do we need to register?",1
com.paprbit.dcoder,Pragati Basnet,Really easy to use.,5
com.paprbit.dcoder,Pratham Gupta,VERY GOOD APP,5
com.paprbit.dcoder,Aman Raj viii B 28,OVERALL A GREAT CODING APP!,5
com.paprbit.dcoder,Yogita Rajput,Best app for smartphone,5
com.paprbit.dcoder,Scottsdale Arizona,"This app is pretty nice, but the fact that it requires internet access to even function is a huge turn-off.",2
com.paprbit.dcoder,Kajol Das,Superb,5
com.paprbit.dcoder,Utkarsh Singh,Worst experience!!!!!! 🤬🤬🤬🤬,5
com.paprbit.dcoder,Ross Ann Prochina,👎,1
com.paprbit.dcoder,Pranav Raghuwanshi,Very good app,5
com.paprbit.dcoder,Rohan Jaiswal,Deserves it,5
com.paprbit.dcoder,Mahesh Lamkane,Useful app,4
com.paprbit.dcoder,Proloy Codes,it just keeps intializing forever,1
com.paprbit.dcoder,KHAIRUNNISA S.D,This app is amazing it has soo many prg languages couldn't find a app better than this.,5
com.paprbit.dcoder,Mayur Panchal,"Every thing is perfect but, we want those arrows, left right , up down.",4
com.paprbit.dcoder,Aminul Islam,"i like it, need visual improbment",5
com.paprbit.dcoder,Faizul Islam Mollah,Very useul for students to do coding any where,5
com.paprbit.dcoder,Isaac Nyarko,I love this app.,5
com.paprbit.dcoder,Srinu Bathula,Superb mind blowing app,5
com.paprbit.dcoder,anil kumar,It's good for learn coding and it's support all type of languages it's very good app but one thing this not have to install python packages,4
com.paprbit.dcoder,rohith varma goud thallapalli,When I try to make my program public in decoder app its shows like file body or file id not provided What is solution for this problem,1
com.paprbit.dcoder,Hrithik Kumar Sonar,Amazing... No need to open your laptop if your key purpose is coding...,5
com.paprbit.dcoder,Ritik Sangwan,Give wrong outlut in many program until code is correct,1
com.paprbit.dcoder,Teifun Shuyoi,Thank you for this app...,5
com.paprbit.dcoder,all type hot,zoo xxxii xxxii xxxii fu fu,5
com.paprbit.dcoder,Krisdaho,"Me gusta mucho el editor, muy interesante lo que tiene solo para el cel, 4 estrellas porque necesita Internet o sino no funciona.",4
com.paprbit.dcoder,Nishant saini,Nice Application,5
com.paprbit.dcoder,Rakesh Ande,Very good,5
com.paprbit.dcoder,Prabhakar Asam,It is very good compiler,5
com.paprbit.dcoder,Pratiksha Hingmire,It's like problem solved,4
com.paprbit.dcoder,Arya Chakraborty,extremely useful applicaton///best coding app in android,5
com.paprbit.dcoder,SAURAV P K,Best coding android app,5
com.paprbit.dcoder,Arianne Faye Palangan,I really like this app. Very Helpful especially in my projects. Thanks to the developer of this app. Thanks to this app!,5
com.paprbit.dcoder,Shahnda Waer,Fantastic ❤❤❤❤❤❤,5
com.paprbit.dcoder,SHAJIB MILON,"Just have some problem, i cant hold it when i type the code",5
com.paprbit.dcoder,for Kids,Bad app,1
com.paprbit.dcoder,Chetan Nagothi,Its nice good app for beginners,5
com.paprbit.dcoder,Mohammed Rizwan,Goood aPP ✓,5
com.paprbit.dcoder,Tejas Kini,for coding it is amazing !!,5
com.paprbit.dcoder,venkata raju,Good for beginners,5
com.paprbit.dcoder,Ravi Kumar,Good features,5
com.paprbit.dcoder,Sravani Jonnakuti,Good,5
com.paprbit.dcoder,Thomas Owusu,This is just perfect,5
com.paprbit.dcoder,Abuhena Rony,Push users for premium.,3
com.paprbit.dcoder,Brajesh Meher,nice compiler for begginers,5
com.paprbit.dcoder,Bhavani Sankar,More easy to use this. A great experience till now. Going to do more. Just try this for creating your own projects.Go on with the challenges it gives you to improve your coding. Tq,5
com.paprbit.dcoder,Koyel Roy,"I will not register,",1
com.paprbit.dcoder,Sunil Depangi,Helpful,5
com.paprbit.dcoder,yk ezzy,thanks for more expriens,5
com.paprbit.dcoder,BUBBLODE Tech & More,"Dear paprbit, I am here not to rate the app, bcoz i couldn't use it. This was bcoz of a critical bug. When i want to create a project, it goes into the initialisation screen and remains there forever!!!! The only thing i can do then is to click the go back button. Will give a review and a proper rating when i get to use the app. Hope you fix it soon.",1
com.paprbit.dcoder,Ayush Harley,Kudos to the developer 🤟🤟,5
com.paprbit.dcoder,BT20CS018 Muanpuii,It's very easy to used,5
com.paprbit.dcoder,Screw Crackers,Awesome application,5
com.paprbit.dcoder,Yeffry FF,yeahhhh uhh,5
com.paprbit.dcoder,Md. Mizan Rahaman,"It is pretty much good then any other mobile compiler..... But, it can not send appropiate link to other like github......Better",5
com.paprbit.dcoder,Hemant Sharma,Nice app,4
com.paprbit.dcoder,XEYLS ARDOM,Best,5
com.paprbit.dcoder,kasside rikage,Nice and helpful 😊,5
com.paprbit.dcoder,Jatin Khurana,Good,4
com.paprbit.dcoder,Logo House,Best app for coding in android smartphone,5
com.paprbit.dcoder,12 Shravani Kulkarni,👍👍,5
com.paprbit.dcoder,Gaurav Chand,well i love this coding app,5
com.paprbit.dcoder,MUHAMMAD NIHAD K V,Earlier it was not so good.but it one of the best thankyou for this app,5
com.paprbit.dcoder,Bitrus David,Best mobile IDE,5
com.paprbit.dcoder,Mahendra Mahe,Great app,4
com.paprbit.dcoder,Dáñial Záím,"It is best app. But I have a problem, when we share any program to some body it is very difficult to open the document",4
com.paprbit.dcoder,Just For You,"I can't use libraries like PyQt5. When I run my code it says auto install library is completed. when I run it, it does not work at all. Are you trying to fool me bro?",3
com.paprbit.dcoder,Bilawal Magsi,Absolutely out of the world!,5
com.paprbit.dcoder,Genius success Stories,I love this app,5
com.paprbit.dcoder,Junaid,Very useful app for beginners for learning,5
com.paprbit.dcoder,O - 154 Riken Khadela,This is best for every thing i personlly made a website also (just for try )now ill go for more dipper,5
com.paprbit.dcoder,CodeCommunity,When we shift the application the cursor goes on starting please fix this issue.,4
com.paprbit.dcoder,Shubham Mate,"Experience are good .no glitch,run smoothly",4
com.paprbit.dcoder,26_KiRan Shinde,Nice app ❤️,4
com.paprbit.dcoder,Sujata Banerjee,Quite a nice app : ),5
com.paprbit.dcoder,Santosh Kumar,Best programming apps,5
com.paprbit.dcoder,Shawn Redmond,pathetic,1
com.paprbit.dcoder,Ekta Yadav,Like it very much...,5
com.paprbit.dcoder,Max Sufiyan,Nice app easy to use love it really helpfull to learn coding.,5
com.paprbit.dcoder,Нияз Леушкин,"Меня сначала удивило, какой перечень языков имеется внутри программы, но потом, когда пытался ""отладить"" код на ассемблере понял одну вещь.Видимо код отправляется на сервера и там выполняется, соответственно, при попытке отладить код и незначительно его меняя,он не менялся совсем никак(условный переход не срабатывал, хотя был обязан. На пк все работало).Этот факт очень сильно меня расстроил и вынудил поднять свой мини сервер и разработать СВОЙ протокол запуска компьютерных программ на ""телефоне""",1
